Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2017-05-01,2017,5,1,Monday,18,2017-18,2268.71,2278.09,2264.63,2277.15,0,2277.15,0.00552406137798056,2205.1135714285715,2226.8676
2017-05-02,2017,5,2,Tuesday,18,2017-18,2286.65,2297.7,2284.6,2287.27,0,2287.27,0.004444203333774377,2212.1721428571427,2228.4544
2017-05-08,2017,5,8,Monday,19,2017-19,2317.11,2357.53,2316.87,2356.76,0,2356.76,0.03038119226894609,2225.317142857143,2231.2962
2017-05-09,2017,5,9,Tuesday,19,2017-19,2358.91,2358.91,2347.7,2356.99,0,2356.99,9.758332108367185e-05,2240.0764285714286,2234.1351999999997
2017-05-10,2017,5,10,Wednesday,19,2017-19,2368.05,2375.19,2356.96,2366.1,0,2366.1,0.003865144722557501,2254.382857142857,2237.0892000000003
2017-05-11,2017,5,11,Thursday,19,2017-19,2368.58,2372.43,2352.8,2354.75,0,2354.75,-0.004796964282065996,2267.937857142857,2239.7828
2017-05-12,2017,5,12,Friday,19,2017-19,2342.47,2381.02,2342.47,2377.2,0,2377.2,0.009533900062373979,2282.7292857142857,2243.1418
2017-05-15,2017,5,15,Monday,20,2017-20,2372.77,2380.33,2359.65,2380.33,0,2380.33,0.0013167285114497052,2298.095714285714,2246.3888
2017-05-16,2017,5,16,Tuesday,20,2017-20,2379.68,2402.95,2379.68,2402.95,0,2402.95,0.009502830407744467,2313.3835714285715,2249.6034
2017-05-17,2017,5,17,Wednesday,20,2017-20,2385.65,2391.7,2378.41,2391.34,0,2391.34,-0.004831504407983189,2326.4314285714286,2252.3266
2017-05-18,2017,5,18,Thursday,20,2017-20,2367.44,2378.66,2363.18,2372.64,0,2372.64,-0.007819964800153234,2336.005,2254.851
2017-05-19,2017,5,19,Friday,20,2017-20,2377.94,2386.03,2363.43,2383.35,0,2383.35,0.004514045773076569,2344.758571428571,2257.7072
2017-05-22,2017,5,22,Monday,21,2017-21,2385.38,2394.54,2378.87,2394.1,0,2394.1,0.004510457784012267,2354.683571428571,2260.7178000000004
2017-05-23,2017,5,23,Tuesday,21,2017-21,2393.89,2404.81,2388.64,2391.89,0,2391.89,-0.0009231882494339372,2363.772857142857,2263.7738
2017-05-24,2017,5,24,Wednesday,21,2017-21,2407.67,2407.67,2375.72,2385.29,0,2385.29,-0.0027592630982320454,2371.497142857143,2266.6002
2017-05-25,2017,5,25,Thursday,21,2017-21,2383.01,2390.72,2380.59,2386.94,0,2386.94,0.0006916988360872178,2378.6164285714285,2269.1158
2017-05-26,2017,5,26,Friday,21,2017-21,2383.42,2383.42,2370.36,2372.2,0,2372.2,-0.006175266490237252,2379.719285714286,2271.368
2017-05-29,2017,5,29,Monday,22,2017-22,2377.39,2386.49,2372.72,2379.78,0,2379.78,0.00319537909157086,2381.347142857143,2273.8763999999996
2017-05-30,2017,5,30,Tuesday,22,2017-22,2383.1,2390.08,2373.32,2386.07,0,2386.07,0.0026431178449541903,2382.7735714285714,2276.3864000000003
2017-05-31,2017,5,31,Wednesday,22,2017-22,2378.46,2396.71,2378.46,2396.71,0,2396.71,0.004459170214326846,2385.7707142857143,2278.996
